Material,Coating Material,Temperature (°C),Density (g/cm³),Thermal Conductivity (W/m·K),Thermal Expansion (×10⁻⁶/°C),Normal Load (N),Sliding Speed (m/s),COF,Wear Rate (mm³/N·m),Hardness (HV),Lunar Contact
Silicon Nitride (Si3N4),None (Uncoated),-63,3.2,35.71,2.87,50,0.1,0.0878,0.00000000051331,1597,Yes
Silicon Nitride (Si3N4),None (Uncoated),-63,3.2,35.71,2.87,50,0.1,0.2517,0.000000013736,1591,No
Silicon Nitride (Si3N4),None (Uncoated),-63,3.2,35.71,2.87,50,0.5,0.0758,0.0000000010582,1597,Yes
Silicon Nitride (Si3N4),None (Uncoated),-63,3.2,35.71,2.87,50,0.5,0.2371,0.000000029063,1590,No
Silicon Nitride (Si3N4),None (Uncoated),-63,3.2,35.71,2.87,50,1,0.0851,0.0000000013053,1599,Yes
Silicon Nitride (Si3N4),None (Uncoated),-63,3.2,35.71,2.87,50,1,0.2526,0.000000034615,1593,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,1,0.001,0.1446,0,1585,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,1,0.001,0.4226,0,1589,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,1,0.01,0.1307,0,1594,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,1,0.01,0.4021,0.00000000024284,1599,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,1,0.05,0.1301,0,1589,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,1,0.05,0.4046,0.00000000037827,1593,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,1,0.1,0.1354,0,1599,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,1,0.1,0.3866,0.00000000055767,1590,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,1,0.5,0.106,0,1596,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,1,0.5,0.3729,0.0000000012075,1590,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,1,1,0.1194,0,1594,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,1,1,0.3724,0.0000000015119,1589,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,5,0.001,0.1425,0,1591,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,5,0.001,0.3911,0.00000000040107,1595,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,5,0.01,0.1244,0,1586,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,5,0.01,0.4161,0.0000000009053,1594,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,5,0.05,0.1241,0,1591,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,5,0.05,0.3645,0.0000000018382,1589,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,5,0.1,0.1279,0,1584,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,5,0.1,0.3884,0.0000000021008,1591,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,5,0.5,0.1122,0.00000000014034,1593,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,5,0.5,0.3513,0.0000000046553,1599,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,5,1,0.1137,0.00000000018065,1590,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,5,1,0.3572,0.0000000062278,1600,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,10,0.001,0.1437,0,1591,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,10,0.001,0.3914,0.00000000067186,1594,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,10,0.01,0.115,0,1592,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,10,0.01,0.3581,0.0000000017229,1601,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,10,0.05,0.1185,0.00000000010563,1589,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,10,0.05,0.3793,0.0000000037048,1585,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,10,0.1,0.1116,0.00000000016099,1597,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,10,0.1,0.3475,0.0000000044489,1603,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,10,0.5,0.1195,0.00000000027294,1600,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,10,0.5,0.3285,0.0000000077843,1596,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,10,1,0.1088,0.00000000041224,1595,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,10,1,0.3274,0.000000010278,1591,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,20,0.001,0.1275,0,1588,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,20,0.001,0.35,0.0000000012214,1585,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,20,0.01,0.1069,0,1592,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,20,0.01,0.3442,0.0000000029992,1591,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,20,0.05,0.1089,0.00000000019932,1597,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,20,0.05,0.3366,0.0000000063083,1585,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,20,0.1,0.1098,0.00000000023817,1584,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,20,0.1,0.3084,0.0000000067568,1593,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,20,0.5,0.1009,0.00000000042476,1589,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,20,0.5,0.3045,0.000000015784,1599,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,20,1,0.1078,0.00000000060562,1587,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,20,1,0.3111,0.000000021001,1602,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,50,0.001,0.0947,0,1590,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,50,0.001,0.2947,0.0000000026864,1590,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,50,0.01,0.0968,0.00000000022535,1593,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,50,0.01,0.275,0.0000000061574,1586,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,50,0.05,0.0869,0.00000000045752,1597,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,50,0.05,0.2808,0.000000012626,1598,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,50,0.1,0.0994,0.00000000054438,1594,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,50,0.1,0.2683,0.000000016685,1584,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,50,0.5,0.0915,0.000000001043,1600,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,50,0.5,0.2799,0.00000003098,1589,No
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,50,1,0.0905,0.0000000013216,1589,Yes
Silicon Nitride (Si3N4),None (Uncoated),-23,3.2,33.43,3,50,1,0.2561,0.000000035884,1591,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,1,0.001,0.1491,0,1589,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,1,0.001,0.4412,0.00000000010736,1597,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,1,0.01,0.1443,0,1601,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,1,0.01,0.4379,0.00000000021768,1588,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,1,0.05,0.1325,0,1588,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,1,0.05,0.4046,0.00000000053553,1588,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,1,0.1,0.1363,0,1592,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,1,0.1,0.4311,0.0000000006391,1600,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,1,0.5,0.1303,0,1587,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,1,0.5,0.3657,0.0000000012209,1582,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,1,1,0.1341,0,1597,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,1,1,0.3672,0.000000001777,1589,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,5,0.001,0.1442,0,1599,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,5,0.001,0.4514,0.00000000041315,1591,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,5,0.01,0.1403,0,1590,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,5,0.01,0.4075,0.00000000099665,1594,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,5,0.05,0.1299,0,1591,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,5,0.05,0.3921,0.0000000019853,1583,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,5,0.1,0.1153,0,1586,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,5,0.1,0.3743,0.0000000025728,1588,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,5,0.5,0.1239,0.00000000016001,1579,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,5,0.5,0.3766,0.0000000051733,1588,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,5,1,0.1184,0.00000000025189,1591,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,5,1,0.3609,0.0000000066502,1588,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,10,0.001,0.1362,0,1590,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,10,0.001,0.4142,0.00000000075837,1589,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,10,0.01,0.1329,0,1586,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,10,0.01,0.4019,0.0000000017529,1585,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,10,0.05,0.1205,0.00000000012457,1592,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,10,0.05,0.3728,0.0000000032527,1577,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,10,0.1,0.1247,0.00000000015035,1592,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,10,0.1,0.3616,0.0000000046006,1586,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,10,0.5,0.1126,0.00000000029218,1587,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,10,0.5,0.3404,0.0000000081361,1586,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,10,1,0.1198,0.00000000043279,1594,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,10,1,0.3262,0.000000011078,1600,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,20,0.001,0.1292,0,1582,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,20,0.001,0.3972,0.0000000012898,1587,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,20,0.01,0.1177,0.00000000011258,1598,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,20,0.01,0.3785,0.0000000034908,1589,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,20,0.05,0.113,0.00000000021041,1588,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,20,0.05,0.3544,0.0000000064933,1604,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,20,0.1,0.1045,0.0000000002751,1584,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,20,0.1,0.3755,0.0000000076976,1596,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,20,0.5,0.1071,0.00000000048901,1586,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,20,0.5,0.3315,0.000000015459,1597,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,20,1,0.1122,0.00000000073966,1590,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,20,1,0.3389,0.000000020508,1594,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,50,0.001,0.1023,0,1589,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,50,0.001,0.3228,0.0000000025708,1590,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,50,0.01,0.1046,0.00000000025556,1593,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,50,0.01,0.3027,0.0000000076807,1585,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,50,0.05,0.0902,0.00000000047192,1590,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,50,0.05,0.3008,0.000000015017,1586,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,50,0.1,0.0968,0.00000000059558,1590,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,50,0.1,0.2709,0.000000016978,1597,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,50,0.5,0.095,0.0000000011903,1587,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,50,0.5,0.2924,0.00000003535,1578,No
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,50,1,0.0864,0.0000000015741,1586,Yes
Silicon Nitride (Si3N4),None (Uncoated),7,3.2,31.71,3.1,50,1,0.2521,0.000000045726,1590,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,1,0.001,0.1447,0,1587,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,1,0.001,0.3942,0.00000000011093,1588,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,1,0.01,0.1437,0,1595,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,1,0.01,0.3922,0.00000000024872,1583,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,1,0.05,0.1384,0,1583,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,1,0.05,0.39,0.00000000051976,1589,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,1,0.1,0.1218,0,1587,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,1,0.1,0.4496,0.00000000074203,1583,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,1,0.5,0.1371,0,1585,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,1,0.5,0.416,0.0000000014013,1586,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,1,1,0.1377,0,1584,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,1,1,0.3948,0.0000000017724,1590,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,5,0.001,0.1455,0,1593,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,5,0.001,0.454,0.00000000046494,1590,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,5,0.01,0.1311,0,1596,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,5,0.01,0.442,0.00000000093062,1596,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,5,0.05,0.147,0,1592,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,5,0.05,0.389,0.0000000017737,1585,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,5,0.1,0.1291,0,1593,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,5,0.1,0.4097,0.0000000025514,1592,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,5,0.5,0.134,0.00000000017783,1584,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,5,0.5,0.4072,0.0000000051329,1590,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,5,1,0.132,0.00000000022483,1594,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,5,1,0.38,0.0000000062082,1585,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,10,0.001,0.1523,0,1582,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,10,0.001,0.4149,0.00000000079604,1590,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,10,0.01,0.1298,0,1595,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,10,0.01,0.3843,0.0000000019227,1596,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,10,0.05,0.1326,0.00000000013452,1594,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,10,0.05,0.3717,0.000000003831,1587,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,10,0.1,0.1193,0.00000000017292,1589,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,10,0.1,0.3817,0.0000000043282,1578,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,10,0.5,0.1219,0.00000000025323,1597,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,10,0.5,0.3831,0.0000000079201,1592,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,10,1,0.1237,0.00000000044797,1598,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,10,1,0.3496,0.000000011825,1588,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,20,0.001,0.1373,0,1596,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,20,0.001,0.4267,0.0000000014287,1589,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,20,0.01,0.1136,0.00000000013329,1590,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,20,0.01,0.359,0.0000000038891,1583,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,20,0.05,0.1143,0.00000000021622,1590,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,20,0.05,0.3337,0.0000000069992,1589,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,20,0.1,0.1265,0.00000000026776,1589,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,20,0.1,0.3614,0.0000000091324,1592,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,20,0.5,0.12,0.00000000056994,1587,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,20,0.5,0.322,0.000000015142,1588,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,20,1,0.1143,0.00000000075714,1595,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,20,1,0.3489,0.00000002684,1585,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,50,0.001,0.1229,0.00000000010327,1590,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,50,0.001,0.3373,0.0000000030937,1585,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,50,0.01,0.1082,0.00000000026722,1594,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,50,0.01,0.2957,0.0000000083318,1580,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,50,0.05,0.1027,0.00000000051562,1587,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,50,0.05,0.2899,0.000000015604,1583,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,50,0.1,0.0951,0.00000000065305,1590,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,50,0.1,0.2976,0.000000021627,1586,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,50,0.5,0.0895,0.0000000012568,1601,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,50,0.5,0.2728,0.00000003509,1574,No
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,50,1,0.082,0.0000000017028,1593,Yes
Silicon Nitride (Si3N4),None (Uncoated),37,3.2,30,3.2,50,1,0.2781,0.000000051351,1589,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,1,0.001,0.1569,0,1586,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,1,0.001,0.4777,0.00000000013262,1592,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,1,0.01,0.1536,0,1594,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,1,0.01,0.4766,0.0000000003416,1595,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,1,0.05,0.1478,0,1587,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,1,0.05,0.4298,0.00000000064307,1586,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,1,0.1,0.1542,0,1588,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,1,0.1,0.4157,0.00000000075426,1598,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,1,0.5,0.1286,0,1589,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,1,0.5,0.422,0.0000000013456,1588,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,1,1,0.1384,0,1597,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,1,1,0.396,0.0000000020691,1591,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,5,0.001,0.1594,0,1593,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,5,0.001,0.5108,0.00000000048157,1583,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,5,0.01,0.1513,0,1587,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,5,0.01,0.4342,0.0000000011622,1587,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,5,0.05,0.1416,0,1595,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,5,0.05,0.4559,0.0000000019858,1594,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,5,0.1,0.1305,0.000000000114,1588,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,5,0.1,0.4451,0.0000000031512,1585,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,5,0.5,0.1316,0.00000000020167,1586,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,5,0.5,0.403,0.0000000053834,1584,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,5,1,0.1387,0.00000000026904,1588,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,5,1,0.3678,0.0000000084015,1590,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,10,0.001,0.1598,0,1597,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,10,0.001,0.424,0.0000000010171,1595,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,10,0.01,0.1406,0,1601,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,10,0.01,0.4087,0.0000000022191,1583,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,10,0.05,0.1446,0.00000000015867,1591,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,10,0.05,0.4219,0.0000000042186,1592,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,10,0.1,0.1416,0.00000000018113,1586,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,10,0.1,0.4177,0.0000000051605,1586,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,10,0.5,0.1142,0.00000000035898,1594,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,10,0.5,0.3965,0.0000000093609,1582,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,10,1,0.1309,0.00000000050284,1580,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,10,1,0.3882,0.000000015413,1580,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,20,0.001,0.1402,0,1585,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,20,0.001,0.3933,0.0000000017577,1588,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,20,0.01,0.134,0.00000000014641,1590,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,20,0.01,0.3895,0.0000000037586,1583,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,20,0.05,0.1281,0.00000000026738,1584,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,20,0.05,0.3295,0.0000000079136,1590,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,20,0.1,0.1359,0.00000000032923,1585,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,20,0.1,0.3661,0.0000000098487,1589,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,20,0.5,0.114,0.00000000072865,1579,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,20,0.5,0.3418,0.000000018338,1589,No
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,20,1,0.1078,0.00000000081109,1584,Yes
Silicon Nitride (Si3N4),None (Uncoated),77,3.2,27.71,3.33,20,1,0.339,0.000000026254,1588,No
